index,date,state_abbreviation,state_name,doses_distributed_cumulative,doses_administered_cumulative,new_doses_distributed,new_doses_administered,new_doses_distributed_7_day_rolling_avg,new_doses_administered_7_day_rolling_avg
23346,2021-08-08,NJ,New Jersey,12271555.0,10522285.0,0.0,18886.0,24134.29,18011.14
23347,2021-08-09,NJ,New Jersey,12271555.0,10535188.0,0.0,12903.0,24134.29,18169.86
23348,2021-08-10,NJ,New Jersey,12282985.0,10549532.0,11430.0,14344.0,22992.86,18276.14
23349,2021-08-11,NJ,New Jersey,12302125.0,10566222.0,19140.0,16690.0,23687.14,17483.29
23350,2021-08-12,NJ,New Jersey,12341095.0,10582372.0,38970.0,16150.0,25617.14,17123.57
23351,2021-08-13,NJ,New Jersey,12433055.0,10611715.0,91960.0,29343.0,31620.0,18338.43
23352,2021-08-14,NJ,New Jersey,12481395.0,10630697.0,48340.0,18982.0,29977.14,18185.43
23353,2021-08-15,NJ,New Jersey,12481845.0,10650221.0,450.0,19524.0,30041.43,18276.57
23354,2021-08-16,NJ,New Jersey,12481845.0,10667461.0,0.0,17240.0,30041.43,18896.14
23355,2021-08-17,NJ,New Jersey,12509705.0,10689164.0,27860.0,21703.0,32388.57,19947.43
23356,2021-08-18,NJ,New Jersey,12555385.0,10703850.0,45680.0,14686.0,36180.0,19661.14
23357,2021-08-19,NJ,New Jersey,12619155.0,10738167.0,63770.0,34317.0,39722.86,22256.43
23358,2021-08-20,NJ,New Jersey,12741275.0,10760124.0,122120.0,21957.0,44031.43,21201.29
23359,2021-08-21,NJ,New Jersey,12774075.0,10786503.0,32800.0,26379.0,41811.43,22258.0
23360,2021-08-22,NJ,New Jersey,12773655.0,10807156.0,-420.0,20653.0,41687.14,22419.29
23361,2021-08-23,NJ,New Jersey,12774075.0,10824460.0,420.0,17304.0,41747.14,22428.43
23362,2021-08-24,NJ,New Jersey,12774075.0,10835890.0,0.0,11430.0,37767.14,20960.86
23363,2021-08-25,NJ,New Jersey,12795445.0,10871311.0,21370.0,35421.0,34294.29,23923.0
23364,2021-08-26,NJ,New Jersey,12904975.0,10896325.0,109530.0,25014.0,40831.43,22594.0
23365,2021-08-27,NJ,New Jersey,12982795.0,10922933.0,77820.0,26608.0,34502.86,23258.43
23366,2021-08-28,NJ,New Jersey,13027115.0,10947636.0,44320.0,24703.0,36148.57,23019.0
23367,2021-08-29,NJ,New Jersey,13033275.0,10969246.0,6160.0,21610.0,37088.57,23155.71
23368,2021-08-30,NJ,New Jersey,13033275.0,10985291.0,0.0,16045.0,37028.57,22975.86
23369,2021-08-31,NJ,New Jersey,13072255.0,11005081.0,38980.0,19790.0,42597.14,24170.14
23370,2021-09-01,NJ,New Jersey,13091145.0,11030025.0,18890.0,24944.0,42242.86,22673.43
23371,2021-09-02,NJ,New Jersey,13132355.0,11050405.0,41210.0,20380.0,32482.86,22011.43
23372,2021-09-03,NJ,New Jersey,13136605.0,11083698.0,4250.0,33293.0,21972.86,22966.43
23373,2021-09-04,NJ,New Jersey,13236105.0,11103350.0,99500.0,19652.0,29855.71,22244.86
23374,2021-09-05,NJ,New Jersey,13235325.0,11122859.0,-780.0,19509.0,28864.29,21944.71
23375,2021-09-06,NJ,New Jersey,13235465.0,11136740.0,140.0,13881.0,28884.29,21635.57
23376,2021-09-07,NJ,New Jersey,13235605.0,11147167.0,140.0,10427.0,23335.71,20298.0
23377,2021-09-08,NJ,New Jersey,13239115.0,11160283.0,3510.0,13116.0,21138.57,18608.29
23378,2021-09-09,NJ,New Jersey,13396195.0,11180372.0,157080.0,20089.0,37691.43,18566.71
23379,2021-09-10,NJ,New Jersey,13376565.0,11204434.0,-19630.0,24062.0,34280.0,17248.0
23380,2021-09-11,NJ,New Jersey,13465215.0,11225527.0,88650.0,21093.0,32730.0,17453.86
23381,2021-09-12,NJ,New Jersey,13465215.0,11246757.0,0.0,21230.0,32841.43,17699.71
23382,2021-09-13,NJ,New Jersey,13465215.0,11246942.0,0.0,185.0,32821.43,15743.14
23383,2021-09-14,NJ,New Jersey,13633795.0,11277175.0,168580.0,30233.0,56884.29,18572.57
23384,2021-09-15,NJ,New Jersey,13712125.0,11299572.0,78330.0,22397.0,67572.86,19898.43
23385,2021-09-16,NJ,New Jersey,13662905.0,11320871.0,-49220.0,21299.0,38101.43,20071.29
23386,2021-09-17,NJ,New Jersey,13695285.0,11334953.0,32380.0,14082.0,45531.43,18645.57
23387,2021-09-18,NJ,New Jersey,13767185.0,11358666.0,71900.0,23713.0,43138.57,19019.86
23388,2021-09-19,NJ,New Jersey,13767185.0,11375965.0,0.0,17299.0,43138.57,18458.29
23389,2021-09-20,NJ,New Jersey,13767185.0,11389512.0,0.0,13547.0,43138.57,20367.14
23390,2021-09-21,NJ,New Jersey,13790815.0,11399978.0,23630.0,10466.0,22431.43,17543.29
23391,2021-09-22,NJ,New Jersey,13836355.0,11383090.0,45540.0,-16888.0,17747.14,11931.14
23392,2021-09-23,NJ,New Jersey,13859525.0,11400181.0,23170.0,17091.0,28088.57,11330.0
23393,2021-09-24,NJ,New Jersey,13902225.0,11420602.0,42700.0,20421.0,29562.86,12235.57
23394,2021-09-25,NJ,New Jersey,13932935.0,11441398.0,30710.0,20796.0,23678.57,11818.86
23395,2021-09-26,NJ,New Jersey,13932655.0,11460187.0,-280.0,18789.0,23638.57,12031.71
23396,2021-09-27,NJ,New Jersey,13932655.0,11475072.0,0.0,14885.0,23638.57,12222.86
23397,2021-09-28,NJ,New Jersey,13960155.0,11495521.0,27500.0,20449.0,24191.43,13649.0
23398,2021-09-29,NJ,New Jersey,13998065.0,11512956.0,37910.0,17435.0,23101.43,18552.29
23399,2021-09-30,NJ,New Jersey,14000545.0,11535180.0,2480.0,22224.0,20145.71,19285.57
23400,2021-10-01,NJ,New Jersey,14048345.0,11547112.0,47800.0,11932.0,20874.29,18072.86
23401,2021-10-02,NJ,New Jersey,14072925.0,11573595.0,24580.0,26483.0,19998.57,18885.29
23402,2021-10-03,NJ,New Jersey,14074475.0,11625670.0,1550.0,52075.0,20260.0,23640.43
23403,2021-10-04,NJ,New Jersey,14074475.0,11640191.0,0.0,14521.0,20260.0,23588.43
23404,2021-10-05,NJ,New Jersey,14083045.0,11660018.0,8570.0,19827.0,17555.71,23499.57
23405,2021-10-06,NJ,New Jersey,14114065.0,11676454.0,31020.0,16436.0,16571.43,23356.86
23406,2021-10-07,NJ,New Jersey,14170585.0,11710176.0,56520.0,33722.0,24291.43,24999.43
23407,2021-10-08,NJ,New Jersey,14267635.0,11733172.0,97050.0,22996.0,31327.14,26580.0
23408,2021-10-09,NJ,New Jersey,14299765.0,11758004.0,32130.0,24832.0,32405.71,26344.14
23409,2021-10-10,NJ,New Jersey,14300935.0,11778899.0,1170.0,20895.0,32351.43,21889.86
23410,2021-10-11,NJ,New Jersey,14300935.0,11790705.0,0.0,11806.0,32351.43,21502.0
23411,2021-10-12,NJ,New Jersey,14304985.0,11805239.0,4050.0,14534.0,31705.71,20745.86
23412,2021-10-13,NJ,New Jersey,14355425.0,11832086.0,50440.0,26847.0,34480.0,22233.14
23413,2021-10-14,NJ,New Jersey,14411115.0,11854232.0,55690.0,22146.0,34361.43,20579.43
23414,2021-10-15,NJ,New Jersey,14446895.0,11874110.0,35780.0,19878.0,25608.57,20134.0
23415,2021-10-16,NJ,New Jersey,14497375.0,11905961.0,50480.0,31851.0,28230.0,21136.71
23416,2021-10-17,NJ,New Jersey,14497735.0,11927150.0,360.0,21189.0,28114.29,21178.71
23417,2021-10-18,NJ,New Jersey,14497595.0,11939315.0,-140.0,12165.0,28094.29,21230.0
23418,2021-10-19,NJ,New Jersey,14521075.0,11960881.0,23480.0,21566.0,30870.0,22234.57
23419,2021-10-20,NJ,New Jersey,14543675.0,11986277.0,22600.0,25396.0,26892.86,22027.29
23420,2021-10-21,NJ,New Jersey,14605965.0,12010472.0,62290.0,24195.0,27835.71,22320.0
23421,2021-10-22,NJ,New Jersey,14719225.0,12032967.0,113260.0,22495.0,38904.29,22693.86
23422,2021-10-23,NJ,New Jersey,14738945.0,12058760.0,19720.0,25793.0,34510.0,21828.43
23423,2021-10-24,NJ,New Jersey,14740915.0,12082885.0,1970.0,24125.0,34740.0,22247.86
23424,2021-10-25,NJ,New Jersey,14739795.0,12103219.0,-1120.0,20334.0,34600.0,23414.86
23425,2021-10-26,NJ,New Jersey,14789125.0,12132095.0,49330.0,28876.0,38292.86,24459.14
23426,2021-10-27,NJ,New Jersey,14837985.0,12178316.0,48860.0,46221.0,42044.29,27434.14
23427,2021-10-28,NJ,New Jersey,14948525.0,12217932.0,110540.0,39616.0,48937.14,29637.14
23428,2021-10-29,NJ,New Jersey,15078635.0,12258776.0,130110.0,40844.0,51344.29,32258.43
23429,2021-10-30,NJ,New Jersey,15160695.0,12301100.0,82060.0,42324.0,60250.0,34620.0
23430,2021-10-31,NJ,New Jersey,15176475.0,12334361.0,15780.0,33261.0,62222.86,35925.14
23431,2021-11-01,NJ,New Jersey,15175075.0,12354966.0,-1400.0,20605.0,62182.86,35963.86
23432,2021-11-02,NJ,New Jersey,15284435.0,12391439.0,109360.0,36473.0,70758.57,37049.14
23433,2021-11-03,NJ,New Jersey,15334735.0,12432848.0,50300.0,41409.0,70964.29,36361.71
23434,2021-11-04,NJ,New Jersey,15509875.0,12461932.0,175140.0,29084.0,80192.86,34857.14
23435,2021-11-05,NJ,New Jersey,15556795.0,12498402.0,46920.0,36470.0,68308.57,34232.29
23436,2021-11-06,NJ,New Jersey,15643415.0,12546749.0,86620.0,48347.0,68960.0,35092.71
23437,2021-11-07,NJ,New Jersey,15647575.0,12604415.0,4160.0,57666.0,67300.0,38579.14
23438,2021-11-08,NJ,New Jersey,15647575.0,12621496.0,0.0,17081.0,67500.0,38075.71
23439,2021-11-09,NJ,New Jersey,15716475.0,12621584.0,68900.0,88.0,61720.0,32877.86
23440,2021-11-10,NJ,New Jersey,15821565.0,12703015.0,105090.0,81431.0,69547.14,38595.29
23441,2021-11-11,NJ,New Jersey,15990435.0,12751789.0,168870.0,48774.0,68651.43,41408.14
23442,2021-11-12,NJ,New Jersey,16220585.0,12796010.0,230150.0,44221.0,94827.14,42515.43
23443,2021-11-13,NJ,New Jersey,16272625.0,12850855.0,52040.0,54845.0,89887.14,43443.71
23444,2021-11-14,NJ,New Jersey,16271525.0,12898845.0,-1100.0,47990.0,89135.71,42061.43
23445,2021-11-15,NJ,New Jersey,16270345.0,12922059.0,-1180.0,23214.0,88967.14,42937.57
23446,2021-11-16,NJ,New Jersey,16351035.0,12963961.0,80690.0,41902.0,90651.43,48911.0
23447,2021-11-17,NJ,New Jersey,16549715.0,13004951.0,198680.0,40990.0,104021.43,43133.71
23448,2021-11-18,NJ,New Jersey,16579575.0,13060893.0,29860.0,55942.0,84162.86,44157.71
23449,2021-11-19,NJ,New Jersey,16655165.0,13105727.0,75590.0,44834.0,62082.86,44245.29
23450,2021-11-20,NJ,New Jersey,16757685.0,13157250.0,102520.0,51523.0,69294.29,43770.71
23451,2021-11-21,NJ,New Jersey,16762345.0,13202876.0,4660.0,45626.0,70117.14,43433.0
23452,2021-11-22,NJ,New Jersey,16756085.0,13217593.0,-6260.0,14717.0,69391.43,42219.14
23453,2021-11-23,NJ,New Jersey,16854585.0,13250496.0,98500.0,32903.0,71935.71,40933.57
23454,2021-11-24,NJ,New Jersey,16956675.0,13301118.0,102090.0,50622.0,58137.14,42309.57
23455,2021-11-25,NJ,New Jersey,16956675.0,13301118.0,0.0,0.0,53871.43,34317.86
23456,2021-11-26,NJ,New Jersey,16956675.0,13301118.0,0.0,0.0,43072.86,27913.0
23457,2021-11-27,NJ,New Jersey,16956675.0,13301118.0,0.0,0.0,28427.14,20552.57
23458,2021-11-28,NJ,New Jersey,16956675.0,13301118.0,0.0,0.0,27761.43,14034.57
23459,2021-11-29,NJ,New Jersey,16918645.0,13464109.0,-38030.0,162991.0,23222.86,35216.57
23460,2021-11-30,NJ,New Jersey,17008125.0,13498900.0,89480.0,34791.0,21934.29,35486.29
23461,2021-12-01,NJ,New Jersey,17079155.0,13551590.0,71030.0,52690.0,17497.14,35781.71
23462,2021-12-02,NJ,New Jersey,17199085.0,13599644.0,119930.0,48054.0,34630.0,42646.57
23463,2021-12-03,NJ,New Jersey,17283115.0,13685682.0,84030.0,86038.0,46634.29,54937.71
23464,2021-12-04,NJ,New Jersey,17289135.0,13749559.0,6020.0,63877.0,47494.29,64063.0
23465,2021-12-05,NJ,New Jersey,17275555.0,13800980.0,-13580.0,51421.0,45554.29,71408.86
23466,2021-12-06,NJ,New Jersey,17272705.0,13829601.0,-2850.0,28621.0,50580.0,52213.14
23467,2021-12-07,NJ,New Jersey,17334295.0,13878111.0,61590.0,48510.0,46595.71,54173.0
23468,2021-12-08,NJ,New Jersey,17484285.0,13939638.0,149990.0,61527.0,57875.71,55435.43
23469,2021-12-09,NJ,New Jersey,17509825.0,13998467.0,25540.0,58829.0,44391.43,56974.71
23470,2021-12-10,NJ,New Jersey,17571615.0,14059063.0,61790.0,60596.0,41214.29,53340.14
23471,2021-12-11,NJ,New Jersey,17668795.0,14118334.0,97180.0,59271.0,54237.14,52682.14
23472,2021-12-12,NJ,New Jersey,17674195.0,14165505.0,5400.0,47171.0,56948.57,52075.0
23473,2021-12-13,NJ,New Jersey,17673415.0,14189043.0,-780.0,23538.0,57244.29,51348.86
23474,2021-12-14,NJ,New Jersey,17784395.0,14240606.0,110980.0,51563.0,64300.0,51785.0
23475,2021-12-15,NJ,New Jersey,17970205.0,14298992.0,185810.0,58386.0,69417.14,51336.29
23476,2021-12-16,NJ,New Jersey,18015525.0,14351800.0,45320.0,52808.0,72242.86,50476.14
23477,2021-12-17,NJ,New Jersey,18138055.0,14418159.0,122530.0,66359.0,80920.0,51299.43
23478,2021-12-18,NJ,New Jersey,18177495.0,14477467.0,39440.0,59308.0,72671.43,51304.71
23479,2021-12-19,NJ,New Jersey,18174935.0,14523045.0,-2560.0,45578.0,71534.29,51077.14
23480,2021-12-20,NJ,New Jersey,18164895.0,14549661.0,-10040.0,26616.0,70211.43,51516.86
23481,2021-12-21,NJ,New Jersey,18312055.0,14600807.0,147160.0,51146.0,75380.0,51457.29
23482,2021-12-22,NJ,New Jersey,18406675.0,14625958.0,94620.0,25151.0,62352.86,46709.43
23483,2021-12-23,NJ,New Jersey,18485185.0,14685687.0,78510.0,59729.0,67094.29,47698.14
23484,2021-12-24,NJ,New Jersey,18500935.0,14741868.0,15750.0,56181.0,51840.0,46244.14
23485,2021-12-25,NJ,New Jersey,18500935.0,14741911.0,0.0,43.0,46205.71,37777.71
23486,2021-12-26,NJ,New Jersey,18418335.0,14741911.0,-82600.0,0.0,34771.43,31266.57
23487,2021-12-27,NJ,New Jersey,18411615.0,14800203.0,-6720.0,58292.0,35245.71,35791.71
23488,2021-12-28,NJ,New Jersey,18411615.0,14839868.0,0.0,39665.0,14222.86,34151.57
23489,2021-12-29,NJ,New Jersey,18668415.0,14897559.0,256800.0,57691.0,37391.43,38800.14
23490,2021-12-30,NJ,New Jersey,18678755.0,14946060.0,10340.0,48501.0,27652.86,37196.14
23491,2021-12-31,NJ,New Jersey,18675625.0,14997030.0,-3130.0,50970.0,24955.71,36451.71
23492,2022-01-01,NJ,New Jersey,18666045.0,14997095.0,-9580.0,65.0,23587.14,36454.86
23493,2022-01-02,NJ,New Jersey,18663305.0,14997095.0,-2740.0,0.0,34995.71,36454.86
23494,2022-01-03,NJ,New Jersey,18663165.0,14997145.0,-140.0,50.0,35935.71,28134.57
23495,2022-01-04,NJ,New Jersey,18663305.0,15086426.0,140.0,89281.0,35955.71,35222.57
23496,2022-01-05,NJ,New Jersey,18777785.0,15136945.0,114480.0,50519.0,15624.29,34198.0
23497,2022-01-06,NJ,New Jersey,19143875.0,15181675.0,366090.0,44730.0,66445.71,33659.29
23498,2022-01-07,NJ,New Jersey,19143875.0,15226907.0,0.0,45232.0,66892.86,32839.57
23499,2022-01-08,NJ,New Jersey,19384705.0,15280036.0,240830.0,53129.0,102665.71,40420.14
23500,2022-01-09,NJ,New Jersey,19383535.0,15314753.0,-1170.0,34717.0,102890.0,45379.71
23501,2022-01-10,NJ,New Jersey,19382935.0,15343050.0,-600.0,28297.0,102824.29,49415.0
23502,2022-01-11,NJ,New Jersey,19428745.0,15374730.0,45810.0,31680.0,109348.57,41186.29
23503,2022-01-12,NJ,New Jersey,19597915.0,15416245.0,169170.0,41515.0,117161.43,39900.0
23504,2022-01-13,NJ,New Jersey,19624415.0,15465448.0,26500.0,49203.0,68648.57,40539.0
23505,2022-01-14,NJ,New Jersey,19667775.0,15507329.0,43360.0,41881.0,74842.86,40060.29
23506,2022-01-15,NJ,New Jersey,19723075.0,15555407.0,55300.0,48078.0,48338.57,39338.71
23507,2022-01-16,NJ,New Jersey,19725175.0,15587770.0,2100.0,32363.0,48805.71,39002.43
23508,2022-01-17,NJ,New Jersey,19725175.0,15605587.0,0.0,17817.0,48891.43,37505.29
23509,2022-01-18,NJ,New Jersey,19730675.0,15638904.0,5500.0,33317.0,43132.86,37739.14
23510,2022-01-19,NJ,New Jersey,19880275.0,15680409.0,149600.0,41505.0,40337.14,37737.71
23511,2022-01-20,NJ,New Jersey,19912775.0,15719685.0,32500.0,39276.0,41194.29,36319.57
23512,2022-01-21,NJ,New Jersey,19936675.0,15753923.0,23900.0,34238.0,38414.29,35227.71
23513,2022-01-22,NJ,New Jersey,20016675.0,15790987.0,80000.0,37064.0,41942.86,33654.29
23514,2022-01-23,NJ,New Jersey,20025275.0,15822679.0,8600.0,31692.0,42871.43,33558.43
23515,2022-01-24,NJ,New Jersey,20025375.0,15843930.0,100.0,21251.0,42885.71,34049.0
23516,2022-01-25,NJ,New Jersey,20043575.0,15870851.0,18200.0,26921.0,44700.0,33135.29
23517,2022-01-26,NJ,New Jersey,20104875.0,15901576.0,61300.0,30725.0,32085.71,31595.29
23518,2022-01-27,NJ,New Jersey,20129675.0,15934361.0,24800.0,32785.0,30985.71,30668.0
23519,2022-01-28,NJ,New Jersey,20164975.0,15961157.0,35300.0,26796.0,32614.29,29604.86
23520,2022-01-29,NJ,New Jersey,20188175.0,16004085.0,23200.0,42928.0,24500.0,30442.57
23521,2022-01-30,NJ,New Jersey,20188175.0,16024870.0,0.0,20785.0,23271.43,28884.43
23522,2022-01-31,NJ,New Jersey,20188175.0,16033222.0,0.0,8352.0,23257.14,27041.71
23523,2022-02-01,NJ,New Jersey,20196375.0,16067328.0,8200.0,34106.0,21828.57,28068.14
23524,2022-02-02,NJ,New Jersey,20289975.0,16102162.0,93600.0,34834.0,26442.86,28655.14
23525,2022-02-03,NJ,New Jersey,20331775.0,16135931.0,41800.0,33769.0,28871.43,28795.71
23526,2022-02-04,NJ,New Jersey,20358075.0,16168907.0,26300.0,32976.0,27585.71,29678.57
23527,2022-02-05,NJ,New Jersey,20360875.0,16192883.0,2800.0,23976.0,24671.43,26971.14
23528,2022-02-06,NJ,New Jersey,20363675.0,16194453.0,2800.0,1570.0,25071.43,24226.14
23529,2022-02-07,NJ,New Jersey,20363675.0,16229718.0,0.0,35265.0,25071.43,28070.86
23530,2022-02-08,NJ,New Jersey,20373575.0,16247086.0,9900.0,17368.0,25314.29,25679.71
23531,2022-02-09,NJ,New Jersey,20461575.0,16266367.0,88000.0,19281.0,24514.29,23457.86
23532,2022-02-10,NJ,New Jersey,20490975.0,16286681.0,29400.0,20314.0,22742.86,21535.71
23533,2022-02-11,NJ,New Jersey,20512975.0,16301297.0,22000.0,14616.0,22128.57,18912.86
23534,2022-02-12,NJ,New Jersey,20527475.0,16322912.0,14500.0,21615.0,23800.0,18575.57
23535,2022-02-13,NJ,New Jersey,20528475.0,16340983.0,1000.0,18071.0,23542.86,20932.86
23536,2022-02-14,NJ,New Jersey,20528475.0,16350427.0,0.0,9444.0,23542.86,17244.14
23537,2022-02-15,NJ,New Jersey,20546175.0,16366289.0,17700.0,15862.0,24657.14,17029.0
23538,2022-02-16,NJ,New Jersey,20580455.0,16382088.0,34280.0,15799.0,16982.86,16531.57
23539,2022-02-17,NJ,New Jersey,20773635.0,16406772.0,193180.0,24684.0,40380.0,17155.86
23540,2022-02-18,NJ,New Jersey,20812735.0,16419245.0,39100.0,12473.0,42822.86,16849.71
23541,2022-02-19,NJ,New Jersey,20831835.0,16438280.0,19100.0,19035.0,43480.0,16481.14
23542,2022-02-20,NJ,New Jersey,20836435.0,16454000.0,4600.0,15720.0,43994.29,16145.29
23543,2022-02-21,NJ,New Jersey,20836435.0,16462937.0,0.0,8937.0,43994.29,16072.86
23544,2022-02-22,NJ,New Jersey,20848035.0,16475873.0,11600.0,12936.0,43122.86,15654.86
23545,2022-02-23,NJ,New Jersey,20883935.0,16490714.0,35900.0,14841.0,43354.29,15518.0
23546,2022-02-24,NJ,New Jersey,20891835.0,16506885.0,7900.0,16171.0,16885.71,14301.86
23547,2022-02-25,NJ,New Jersey,20929435.0,16519919.0,37600.0,13034.0,16671.43,14382.0
23548,2022-02-26,NJ,New Jersey,20931935.0,16537217.0,2500.0,17298.0,14300.0,14133.86
23549,2022-02-27,NJ,New Jersey,20933935.0,16550655.0,2000.0,13438.0,13928.57,13807.86
23550,2022-02-28,NJ,New Jersey,20953335.0,16561741.0,19400.0,11086.0,16700.0,14114.86
23551,2022-03-01,NJ,New Jersey,20953935.0,16576743.0,600.0,15002.0,15128.57,14410.0
23552,2022-03-02,NJ,New Jersey,20982135.0,16590234.0,28200.0,13491.0,14028.57,14217.14
23553,2022-03-03,NJ,New Jersey,21006235.0,16602533.0,24100.0,12299.0,16342.86,13664.0
23554,2022-03-04,NJ,New Jersey,21036335.0,16611285.0,30100.0,8752.0,15271.43,13052.29
23555,2022-03-05,NJ,New Jersey,21066935.0,16621331.0,30600.0,10046.0,19285.71,12016.29
23556,2022-03-06,NJ,New Jersey,21068035.0,16630880.0,1100.0,9549.0,19157.14,11460.71
23557,2022-03-07,NJ,New Jersey,21068035.0,16637111.0,0.0,6231.0,16385.71,10767.14
23558,2022-03-08,NJ,New Jersey,21079435.0,16644656.0,11400.0,7545.0,17928.57,9701.86
23559,2022-03-09,NJ,New Jersey,21102635.0,16653771.0,23200.0,9115.0,17214.29,9076.71
23560,2022-03-10,NJ,New Jersey,21110735.0,16662231.0,8100.0,8460.0,14928.57,8528.29
23561,2022-03-11,NJ,New Jersey,21127635.0,16665159.0,16900.0,2928.0,13042.86,7696.29
23562,2022-03-12,NJ,New Jersey,21127635.0,16676406.0,0.0,11247.0,8671.43,7867.86
23563,2022-03-13,NJ,New Jersey,21127635.0,16682452.0,0.0,6046.0,8514.29,7367.43
23564,2022-03-14,NJ,New Jersey,21144535.0,16686479.0,16900.0,4027.0,10928.57,7052.57
23565,2022-03-15,NJ,New Jersey,21151155.0,16693565.0,6620.0,7086.0,10245.71,6987.0
23566,2022-03-16,NJ,New Jersey,21176855.0,16700701.0,25700.0,7136.0,10602.86,6704.29
23567,2022-03-17,NJ,New Jersey,21195955.0,16707522.0,19100.0,6821.0,12174.29,6470.14
23568,2022-03-18,NJ,New Jersey,21238655.0,16712980.0,42700.0,5458.0,15860.0,6831.57
23569,2022-03-19,NJ,New Jersey,21238655.0,16719870.0,0.0,6890.0,15860.0,6209.14
23570,2022-03-20,NJ,New Jersey,21238655.0,16727357.0,0.0,7487.0,15860.0,6415.0
23571,2022-03-21,NJ,New Jersey,21238655.0,16731796.0,0.0,4439.0,13445.71,6473.86
23572,2022-03-22,NJ,New Jersey,21238655.0,16738746.0,0.0,6950.0,12500.0,6454.43
23573,2022-03-23,NJ,New Jersey,21264155.0,16745105.0,25500.0,6359.0,12471.43,6343.43
23574,2022-03-24,NJ,New Jersey,21273655.0,16751636.0,9500.0,6531.0,11100.0,6302.0
23575,2022-03-25,NJ,New Jersey,21282755.0,16755351.0,9100.0,3715.0,6300.0,6053.0
23576,2022-03-26,NJ,New Jersey,21298855.0,16761883.0,16100.0,6532.0,8600.0,6001.86
23577,2022-03-27,NJ,New Jersey,21300955.0,16768564.0,2100.0,6681.0,8900.0,5886.71
23578,2022-03-28,NJ,New Jersey,21300955.0,16772152.0,0.0,3588.0,8900.0,5765.14
23579,2022-03-29,NJ,New Jersey,21310255.0,16778046.0,9300.0,5894.0,10228.57,5614.29
23580,2022-03-30,NJ,New Jersey,21326355.0,16784084.0,16100.0,6038.0,8885.71,5568.43
23581,2022-03-31,NJ,New Jersey,21350355.0,16793453.0,24000.0,9369.0,10957.14,5973.86
23582,2022-04-01,NJ,New Jersey,21352355.0,16807034.0,2000.0,13581.0,9942.86,7383.29
23583,2022-04-02,NJ,New Jersey,21415455.0,16827989.0,63100.0,20955.0,16657.14,9443.71
23584,2022-04-03,NJ,New Jersey,21419655.0,16843676.0,4200.0,15687.0,16957.14,10730.29
23585,2022-04-04,NJ,New Jersey,21419655.0,16853597.0,0.0,9921.0,16957.14,11635.0
23586,2022-04-05,NJ,New Jersey,21429955.0,16872406.0,10300.0,18809.0,17100.0,13480.0
23587,2022-04-06,NJ,New Jersey,21462255.0,16889353.0,32300.0,16947.0,19414.29,15038.43
23588,2022-04-07,NJ,New Jersey,21478555.0,16908547.0,16300.0,19194.0,18314.29,16442.0
23589,2022-04-08,NJ,New Jersey,21524255.0,16920700.0,45700.0,12153.0,24557.14,16238.0
23590,2022-04-09,NJ,New Jersey,21524255.0,16939703.0,0.0,19003.0,15542.86,15959.14
23591,2022-04-10,NJ,New Jersey,21584855.0,16949252.0,60600.0,9549.0,23600.0,15082.29
23592,2022-04-11,NJ,New Jersey,21584855.0,16964768.0,0.0,15516.0,23600.0,15881.57
23593,2022-04-12,NJ,New Jersey,21612755.0,16982907.0,27900.0,18139.0,26114.29,15785.86
23594,2022-04-13,NJ,New Jersey,21661255.0,17001360.0,48500.0,18453.0,28428.57,16001.0
23595,2022-04-14,NJ,New Jersey,21689455.0,17018970.0,28200.0,17610.0,30128.57,15774.71
23596,2022-04-15,NJ,New Jersey,21752755.0,17033378.0,63300.0,14408.0,32642.86,16096.86
23597,2022-04-16,NJ,New Jersey,21789755.0,17048740.0,37000.0,15362.0,37928.57,15576.71
23598,2022-04-17,NJ,New Jersey,21796255.0,17059908.0,6500.0,11168.0,30200.0,15808.0
23599,2022-04-18,NJ,New Jersey,21796255.0,17065449.0,0.0,5541.0,30200.0,14383.0
23600,2022-04-19,NJ,New Jersey,21804255.0,17077012.0,8000.0,11563.0,27357.14,13443.57
23601,2022-04-20,NJ,New Jersey,21845655.0,17092543.0,41400.0,15531.0,26342.86,13026.14
23602,2022-04-21,NJ,New Jersey,21865455.0,17108752.0,19800.0,16209.0,25142.86,12826.0
23603,2022-04-22,NJ,New Jersey,21895655.0,17113463.0,30200.0,4711.0,20414.29,11440.71
23604,2022-04-23,NJ,New Jersey,21917955.0,17128890.0,22300.0,15427.0,18314.29,11450.0
23605,2022-04-24,NJ,New Jersey,21917955.0,17138268.0,0.0,9378.0,17385.71,11194.29
23606,2022-04-25,NJ,New Jersey,21921255.0,17138268.0,3300.0,0.0,17857.14,10402.71
23607,2022-04-26,NJ,New Jersey,21939655.0,17156035.0,18400.0,17767.0,19342.86,11289.0
23608,2022-04-27,NJ,New Jersey,21971055.0,17170566.0,31400.0,14531.0,17914.29,11146.14
23609,2022-04-28,NJ,New Jersey,21991555.0,17184061.0,20500.0,13495.0,18014.29,10758.43
23610,2022-04-29,NJ,New Jersey,22037155.0,17196771.0,45600.0,12710.0,20214.29,11901.14
23611,2022-04-30,NJ,New Jersey,22080655.0,17213134.0,43500.0,16363.0,23242.86,12034.86
23612,2022-05-01,NJ,New Jersey,22082155.0,17222913.0,1500.0,9779.0,23457.14,12092.14
23613,2022-05-02,NJ,New Jersey,22082155.0,17229452.0,0.0,6539.0,22985.71,13026.29
